
matrixupdate 4.611701 matrix 4.602619, up: 6.549372, left 10.016851, right 1.861715, downright 5.461538, down 3.323463, downleft 2.008821

matrixupdate 4.620767 matrix 4.611701, up: 6.558575, left 10.024794, right 1.867908, downright 5.471545, down 3.332510, downleft 2.015835

matrixupdate 4.629817 matrix 4.620767, up: 6.567757, left 10.032713, right 1.874099, downright 5.481530, down 3.341546, downleft 2.022846

matrixupdate 4.638850 matrix 4.629817, up: 6.576919, left 10.040608, right 1.880287, downright 5.491492, down 3.350569, downleft 2.029855

matrixupdate 4.647868 matrix 4.638850, up: 6.586059, left 10.048480, right 1.886473, downright 5.501432, down 3.359580, downleft 2.036861

matrixupdate 4.656869 matrix 4.647868, up: 6.595179, left 10.056329, right 1.892657, downright 5.511350, down 3.368579, downleft 2.043863

matrixupdate 4.665854 matrix 4.656869, up: 6.604279, left 10.064154, right 1.898839, downright 5.521246, down 3.377566, downleft 2.050863

matrixupdate 4.674823 matrix 4.665854, up: 6.613357, left 10.071955, right 1.905019, downright 5.531120, down 3.386541, downleft 2.057861

matrixupdate 4.683776 matrix 4.674823, up: 6.622416, left 10.079734, right 1.911196, downright 5.540972, down 3.395504, downleft 2.064855

matrixupdate 4.692713 matrix 4.683776, up: 6.631454, left 10.087490, right 1.917371, downright 5.550802, down 3.404455, downleft 2.071846

matrixupdate 4.701634 matrix 4.692713, up: 6.640472, left 10.095223, right 1.923543, downright 5.560611, down 3.413394, downleft 2.078834

matrixupdate 4.710539 matrix 4.701634, up: 6.649470, left 10.102933, right 1.929714, downright 5.570397, down 3.422321, downleft 2.085819

matrixupdate 4.719429 matrix 4.710539, up: 6.658448, left 10.110620, right 1.935881, downright 5.580162, down 3.431236, downleft 2.092801

matrixupdate 4.728302 matrix 4.719429, up: 6.667405, left 10.118285, right 1.942047, downright 5.589906, down 3.440139, downleft 2.099780

matrixupdate 4.737160 matrix 4.728302, up: 6.676343, left 10.125928, right 1.948210, downright 5.599628, down 3.449030, downleft 2.106756

matrixupdate 4.746003 matrix 4.737160, up: 6.685262, left 10.133548, right 1.954371, downright 5.609328, down 3.457908, downleft 2.113728

matrixupdate 4.754829 matrix 4.746003, up: 6.694160, left 10.141146, right 1.960529, downright 5.619007, down 3.466775, downleft 2.120697

matrixupdate 4.763640 matrix 4.754829, up: 6.703040, left 10.148722, right 1.966685, downright 5.628665, down 3.475630, downleft 2.127664

matrixupdate 4.772435 matrix 4.763640, up: 6.711899, left 10.156276, right 1.972838, downright 5.638301, down 3.484473, downleft 2.134626

matrixupdate 4.781215 matrix 4.772435, up: 6.720739, left 10.163808, right 1.978989, downright 5.647916, down 3.493304, downleft 2.141586

matrixupdate 4.789979 matrix 4.781215, up: 6.729560, left 10.171318, right 1.985137, downright 5.657511, down 3.502123, downleft 2.148542

matrixupdate 4.798728 matrix 4.789979, up: 6.738362, left 10.178807, right 1.991283, downright 5.667084, down 3.510929, downleft 2.155495

matrixupdate 4.807462 matrix 4.798728, up: 6.747145, left 10.186274, right 1.997426, downright 5.676636, down 3.519724, downleft 2.162445

matrixupdate 4.816180 matrix 4.807462, up: 6.755909, left 10.193720, right 2.003567, downright 5.686167, down 3.528507, downleft 2.169391

matrixupdate 4.824883 matrix 4.816180, up: 6.764653, left 10.201145, right 2.009706, downright 5.695677, down 3.537278, downleft 2.176334

matrixupdate 4.833571 matrix 4.824883, up: 6.773379, left 10.208548, right 2.015841, downright 5.705167, down 3.546037, downleft 2.183273

matrixupdate 4.842243 matrix 4.833571, up: 6.782086, left 10.215930, right 2.021975, downright 5.714636, down 3.554784, downleft 2.190209

matrixupdate 4.850900 matrix 4.842243, up: 6.790775, left 10.223292, right 2.028105, downright 5.724084, down 3.563519, downleft 2.197141

matrixupdate 4.859542 matrix 4.850900, up: 6.799445, left 10.230632, right 2.034233, downright 5.733512, down 3.572242, downleft 2.204070

matrixupdate 4.868169 matrix 4.859542, up: 6.808096, left 10.237951, right 2.040359, downright 5.742919, down 3.580953, downleft 2.210995

matrixupdate 4.876781 matrix 4.868169, up: 6.816729, left 10.245250, right 2.046482, downright 5.752306, down 3.589653, downleft 2.217917

matrixupdate 4.885378 matrix 4.876781, up: 6.825344, left 10.252529, right 2.052602, downright 5.761672, down 3.598340, downleft 2.224835

matrixupdate 4.893960 matrix 4.885378, up: 6.833940, left 10.259786, right 2.058719, downright 5.771018, down 3.607015, downleft 2.231749

matrixupdate 4.902527 matrix 4.893960, up: 6.842518, left 10.267024, right 2.064834, downright 5.780344, down 3.615679, downleft 2.238660

matrixupdate 4.911079 matrix 4.902527, up: 6.851079, left 10.274241, right 2.070947, downright 5.789649, down 3.624331, downleft 2.245567

matrixupdate 4.919617 matrix 4.911079, up: 6.859621, left 10.281438, right 2.077056, downright 5.798935, down 3.632970, downleft 2.252470

matrixupdate 4.928139 matrix 4.919617, up: 6.868145, left 10.288615, right 2.083163, downright 5.808200, down 3.641598, downleft 2.259370

matrixupdate 4.936647 matrix 4.928139, up: 6.876652, left 10.295772, right 2.089267, downright 5.817445, down 3.650214, downleft 2.266266

matrixupdate 4.945140 matrix 4.936647, up: 6.885140, left 10.302909, right 2.095369, downright 5.826671, down 3.658818, downleft 2.273158

matrixupdate 4.953619 matrix 4.945140, up: 6.893611, left 10.310026, right 2.101468, downright 5.835877, down 3.667411, downleft 2.280047

matrixupdate 4.962083 matrix 4.953619, up: 6.902065, left 10.317124, right 2.107564, downright 5.845062, down 3.675991, downleft 2.286931

matrixupdate 4.970532 matrix 4.962083, up: 6.910501, left 10.324202, right 2.113657, downright 5.854228, down 3.684560, downleft 2.293812

matrixupdate 4.978967 matrix 4.970532, up: 6.918919, left 10.331260, right 2.119748, downright 5.863375, down 3.693117, downleft 2.300689

matrixupdate 4.987387 matrix 4.978967, up: 6.927320, left 10.338300, right 2.125836, downright 5.872502, down 3.701662, downleft 2.307562

matrixupdate 4.995793 matrix 4.987387, up: 6.935704, left 10.345319, right 2.131921, downright 5.881609, down 3.710195, downleft 2.314431

matrixupdate 5.004184 matrix 4.995793, up: 6.944071, left 10.352320, right 2.138003, downright 5.890697, down 3.718716, downleft 2.321296

matrixupdate 5.012561 matrix 5.004184, up: 6.952420, left 10.359301, right 2.144083, downright 5.899765, down 3.727226, downleft 2.328158

matrixupdate 5.020924 matrix 5.012561, up: 6.960753, left 10.366264, right 2.150159, downright 5.908814, down 3.735724, downleft 2.335015

matrixupdate 5.029272 matrix 5.020924, up: 6.969068, left 10.373207, right 2.156233, downright 5.917844, down 3.744210, downleft 2.341869

matrixupdate 5.037606 matrix 5.029272, up: 6.977367, left 10.380132, right 2.162305, downright 5.926854, down 3.752684, downleft 2.348718

matrixupdate 5.045926 matrix 5.037606, up: 6.985649, left 10.387038, right 2.168373, downright 5.935846, down 3.761147, downleft 2.355563

matrixupdate 5.054232 matrix 5.045926, up: 6.993914, left 10.393925, right 2.174438, downright 5.944818, down 3.769598, downleft 2.362405

matrixupdate 5.062524 matrix 5.054232, up: 7.002162, left 10.400794, right 2.180501, downright 5.953771, down 3.778037, downleft 2.369242

matrixupdate 5.070801 matrix 5.062524, up: 7.010394, left 10.407644, right 2.186561, downright 5.962705, down 3.786465, downleft 2.376075

matrixupdate 5.079065 matrix 5.070801, up: 7.018610, left 10.414475, right 2.192618, downright 5.971621, down 3.794880, downleft 2.382905

matrixupdate 5.087315 matrix 5.079065, up: 7.026809, left 10.421289, right 2.198672, downright 5.980517, down 3.803285, downleft 2.389730

matrixupdate 5.095550 matrix 5.087315, up: 7.034991, left 10.428084, right 2.204723, downright 5.989395, down 3.811677, downleft 2.396551

matrixupdate 5.103772 matrix 5.095550, up: 7.043157, left 10.434861, right 2.210772, downright 5.998254, down 3.820058, downleft 2.403368

matrixupdate 5.111980 matrix 5.103772, up: 7.051307, left 10.441620, right 2.216817, downright 6.007094, down 3.828427, downleft 2.410180

matrixupdate 5.120174 matrix 5.111980, up: 7.059441, left 10.448361, right 2.222860, downright 6.015915, down 3.836785, downleft 2.416989

matrixupdate 5.128354 matrix 5.120174, up: 7.067559, left 10.455084, right 2.228899, downright 6.024718, down 3.845131, downleft 2.423793

matrixupdate 5.136520 matrix 5.128354, up: 7.075661, left 10.461789, right 2.234936, downright 6.033503, down 3.853465, downleft 2.430593

matrixupdate 5.144673 matrix 5.136520, up: 7.083747, left 10.468477, right 2.240970, downright 6.042269, down 3.861788, downleft 2.437389

matrixupdate 5.152812 matrix 5.144673, up: 7.091817, left 10.475147, right 2.247001, downright 6.051017, down 3.870099, downleft 2.444181

matrixupdate 5.160937 matrix 5.152812, up: 7.099871, left 10.481799, right 2.253029, downright 6.059746, down 3.878399, downleft 2.450968

matrixupdate 5.169049 matrix 5.160937, up: 7.107910, left 10.488434, right 2.259054, downright 6.068457, down 3.886687, downleft 2.457751

matrixupdate 5.177147 matrix 5.169049, up: 7.115933, left 10.495052, right 2.265076, downright 6.077150, down 3.894964, downleft 2.464530

matrixupdate 5.185232 matrix 5.177147, up: 7.123940, left 10.501652, right 2.271095, downright 6.085825, down 3.903229, downleft 2.471305

matrixupdate 5.193303 matrix 5.185232, up: 7.131932, left 10.508235, right 2.277111, downright 6.094481, down 3.911483, downleft 2.478075

matrixupdate 5.201361 matrix 5.193303, up: 7.139908, left 10.514801, right 2.283125, downright 6.103120, down 3.919725, downleft 2.484841

matrixupdate 5.209405 matrix 5.201361, up: 7.147869, left 10.521349, right 2.289135, downright 6.111741, down 3.927956, downleft 2.491603

matrixupdate 5.217436 matrix 5.209405, up: 7.155814, left 10.527881, right 2.295142, downright 6.120344, down 3.936175, downleft 2.498360

matrixupdate 5.225454 matrix 5.217436, up: 7.163745, left 10.534396, right 2.301147, downright 6.128928, down 3.944383, downleft 2.505113

matrixupdate 5.233458 matrix 5.225454, up: 7.171660, left 10.540894, right 2.307148, downright 6.137496, down 3.952579, downleft 2.511861

matrixupdate 5.241449 matrix 5.233458, up: 7.179560, left 10.547375, right 2.313147, downright 6.146045, down 3.960764, downleft 2.518606

matrixupdate 5.249427 matrix 5.241449, up: 7.187445, left 10.553840, right 2.319142, downright 6.154577, down 3.968937, downleft 2.525345

matrixupdate 5.257392 matrix 5.249427, up: 7.195315, left 10.560288, right 2.325134, downright 6.163091, down 3.977099, downleft 2.532080

matrixupdate 5.265343 matrix 5.257392, up: 7.203170, left 10.566719, right 2.331124, downright 6.171587, down 3.985250, downleft 2.538811

matrixupdate 5.273282 matrix 5.265343, up: 7.211011, left 10.573134, right 2.337110, downright 6.180066, down 3.993390, downleft 2.545538

matrixupdate 5.281207 matrix 5.273282, up: 7.218836, left 10.579533, right 2.343093, downright 6.188528, down 4.001518, downleft 2.552260

matrixupdate 5.289120 matrix 5.281207, up: 7.226647, left 10.585915, right 2.349074, downright 6.196972, down 4.009635, downleft 2.558977

matrixupdate 5.297019 matrix 5.289120, up: 7.234443, left 10.592281, right 2.355051, downright 6.205399, down 4.017740, downleft 2.565690

matrixupdate 5.304905 matrix 5.297019, up: 7.242225, left 10.598631, right 2.361025, downright 6.213808, down 4.025834, downleft 2.572399

matrixupdate 5.312779 matrix 5.304905, up: 7.249992, left 10.604965, right 2.366997, downright 6.222200, down 4.033917, downleft 2.579102

matrixupdate 5.320640 matrix 5.312779, up: 7.257744, left 10.611283, right 2.372965, downright 6.230575, down 4.041989, downleft 2.585802

matrixupdate 5.328488 matrix 5.320640, up: 7.265482, left 10.617584, right 2.378930, downright 6.238933, down 4.050049, downleft 2.592497

matrixupdate 5.336323 matrix 5.328488, up: 7.273206, left 10.623871, right 2.384892, downright 6.247274, down 4.058098, downleft 2.599187

matrixupdate 5.344145 matrix 5.336323, up: 7.280916, left 10.630141, right 2.390851, downright 6.255598, down 4.066136, downleft 2.605873

matrixupdate 5.351955 matrix 5.344145, up: 7.288611, left 10.636395, right 2.396807, downright 6.263905, down 4.074163, downleft 2.612554

matrixupdate 5.359751 matrix 5.351955, up: 7.296292, left 10.642634, right 2.402760, downright 6.272195, down 4.082178, downleft 2.619231

matrixupdate 5.367536 matrix 5.359751, up: 7.303959, left 10.648857, right 2.408710, downright 6.280468, down 4.090183, downleft 2.625903

matrixupdate 5.375307 matrix 5.367536, up: 7.311612, left 10.655065, right 2.414657, downright 6.288725, down 4.098176, downleft 2.632570

matrixupdate 5.383066 matrix 5.375307, up: 7.319251, left 10.661257, right 2.420600, downright 6.296964, down 4.106158, downleft 2.639233

matrixupdate 5.390813 matrix 5.383066, up: 7.326876, left 10.667434, right 2.426541, downright 6.305187, down 4.114129, downleft 2.645892

matrixupdate 5.398547 matrix 5.390813, up: 7.334487, left 10.673596, right 2.432479, downright 6.313394, down 4.122089, downleft 2.652545

matrixupdate 5.406268 matrix 5.398547, up: 7.342085, left 10.679742, right 2.438413, downright 6.321583, down 4.130038, downleft 2.659194

matrixupdate 5.413978 matrix 5.406268, up: 7.349669, left 10.685874, right 2.444344, downright 6.329756, down 4.137976, downleft 2.665838

matrixupdate 5.421674 matrix 5.413978, up: 7.357239, left 10.691990, right 2.450273, downright 6.337913, down 4.145902, downleft 2.672478

matrixupdate 5.429359 matrix 5.421674, up: 7.364795, left 10.698091, right 2.456198, downright 6.346054, down 4.153818, downleft 2.679113

matrixupdate 5.437031 matrix 5.429359, up: 7.372338, left 10.704177, right 2.462120, downright 6.354177, down 4.161723, downleft 2.685743

matrixupdate 5.444691 matrix 5.437031, up: 7.379867, left 10.710248, right 2.468039, downright 6.362285, down 4.169616, downleft 2.692369

matrixupdate 5.452338 matrix 5.444691, up: 7.387383, left 10.716305, right 2.473955, downright 6.370376, down 4.177499, downleft 2.698990

matrixupdate 5.459973 matrix 5.452338, up: 7.394885, left 10.722346, right 2.479868, downright 6.378452, down 4.185371, downleft 2.705606

matrixupdate 5.467597 matrix 5.459973, up: 7.402375, left 10.728373, right 2.485777, downright 6.386511, down 4.193231, downleft 2.712218

matrixupdate 5.475208 matrix 5.467597, up: 7.409850, left 10.734385, right 2.491684, downright 6.394553, down 4.201081, downleft 2.718825

matrixupdate 5.482806 matrix 5.475208, up: 7.417313, left 10.740383, right 2.497587, downright 6.402580, down 4.208920, downleft 2.725427

matrixupdate 5.490393 matrix 5.482806, up: 7.424762, left 10.746366, right 2.503488, downright 6.410591, down 4.216748, downleft 2.732024

matrixupdate 5.497968 matrix 5.490393, up: 7.432199, left 10.752335, right 2.509385, downright 6.418586, down 4.224565, downleft 2.738617

matrixupdate 5.505531 matrix 5.497968, up: 7.439622, left 10.758289, right 2.515279, downright 6.426565, down 4.232371, downleft 2.745205

matrixupdate 5.513082 matrix 5.505531, up: 7.447032, left 10.764229, right 2.521170, downright 6.434528, down 4.240167, downleft 2.751788

matrixupdate 5.520620 matrix 5.513082, up: 7.454430, left 10.770155, right 2.527058, downright 6.442475, down 4.247951, downleft 2.758366

matrixupdate 5.528147 matrix 5.520620, up: 7.461814, left 10.776067, right 2.532942, downright 6.450407, down 4.255725, downleft 2.764940

matrixupdate 5.535662 matrix 5.528147, up: 7.469186, left 10.781964, right 2.538824, downright 6.458322, down 4.263488, downleft 2.771508

matrixupdate 5.543166 matrix 5.535662, up: 7.476544, left 10.787848, right 2.544702, downright 6.466223, down 4.271240, downleft 2.778072

matrixupdate 5.550657 matrix 5.543166, up: 7.483890, left 10.793717, right 2.550578, downright 6.474107, down 4.278982, downleft 2.784632

matrixupdate 5.558137 matrix 5.550657, up: 7.491224, left 10.799572, right 2.556450, downright 6.481976, down 4.286712, downleft 2.791186

matrixupdate 5.565605 matrix 5.558137, up: 7.498544, left 10.805414, right 2.562319, downright 6.489830, down 4.294432, downleft 2.797736

matrixupdate 5.573061 matrix 5.565605, up: 7.505853, left 10.811241, right 2.568185, downright 6.497668, down 4.302142, downleft 2.804281

matrixupdate 5.580506 matrix 5.573061, up: 7.513148, left 10.817055, right 2.574048, downright 6.505490, down 4.309840, downleft 2.810821

matrixupdate 5.587939 matrix 5.580506, up: 7.520431, left 10.822855, right 2.579907, downright 6.513298, down 4.317528, downleft 2.817356

matrixupdate 5.595360 matrix 5.587939, up: 7.527702, left 10.828642, right 2.585764, downright 6.521090, down 4.325205, downleft 2.823886

matrixupdate 5.602770 matrix 5.595360, up: 7.534960, left 10.834415, right 2.591617, downright 6.528866, down 4.332872, downleft 2.830412

matrixupdate 5.610168 matrix 5.602770, up: 7.542206, left 10.840174, right 2.597467, downright 6.536628, down 4.340528, downleft 2.836932

matrixupdate 5.617555 matrix 5.610168, up: 7.549440, left 10.845920, right 2.603314, downright 6.544374, down 4.348174, downleft 2.843448

matrixupdate 5.624930 matrix 5.617555, up: 7.556662, left 10.851653, right 2.609158, downright 6.552105, down 4.355808, downleft 2.849959

matrixupdate 5.632294 matrix 5.624930, up: 7.563871, left 10.857372, right 2.614999, downright 6.559822, down 4.363433, downleft 2.856465

matrixupdate 5.639647 matrix 5.632294, up: 7.571068, left 10.863078, right 2.620836, downright 6.567523, down 4.371046, downleft 2.862966

matrixupdate 5.646988 matrix 5.639647, up: 7.578253, left 10.868770, right 2.626671, downright 6.575209, down 4.378650, downleft 2.869463

matrixupdate 5.654318 matrix 5.646988, up: 7.585426, left 10.874449, right 2.632502, downright 6.582880, down 4.386242, downleft 2.875954

matrixupdate 5.661636 matrix 5.654318, up: 7.592587, left 10.880116, right 2.638330, downright 6.590536, down 4.393825, downleft 2.882441

matrixupdate 5.668944 matrix 5.661636, up: 7.599737, left 10.885769, right 2.644155, downright 6.598178, down 4.401396, downleft 2.888922

matrixupdate 5.676240 matrix 5.668944, up: 7.606874, left 10.891409, right 2.649976, downright 6.605805, down 4.408958, downleft 2.895399

matrixupdate 5.683525 matrix 5.676240, up: 7.613999, left 10.897036, right 2.655795, downright 6.613417, down 4.416509, downleft 2.901871

matrixupdate 5.690798 matrix 5.683525, up: 7.621113, left 10.902650, right 2.661610, downright 6.621014, down 4.424049, downleft 2.908338

matrixupdate 5.698061 matrix 5.690798, up: 7.628215, left 10.908251, right 2.667423, downright 6.628597, down 4.431579, downleft 2.914801

matrixupdate 5.705312 matrix 5.698061, up: 7.635305, left 10.913840, right 2.673232, downright 6.636165, down 4.439099, downleft 2.921258

matrixupdate 5.712553 matrix 5.705312, up: 7.642384, left 10.919416, right 2.679038, downright 6.643718, down 4.446608, downleft 2.927710

matrixupdate 5.719782 matrix 5.712553, up: 7.649451, left 10.924979, right 2.684841, downright 6.651257, down 4.454107, downleft 2.934158

matrixupdate 5.727000 matrix 5.719782, up: 7.656507, left 10.930529, right 2.690640, downright 6.658782, down 4.461596, downleft 2.940600

matrixupdate 5.734208 matrix 5.727000, up: 7.663551, left 10.936067, right 2.696437, downright 6.666292, down 4.469074, downleft 2.947038

matrixupdate 5.741404 matrix 5.734208, up: 7.670583, left 10.941592, right 2.702230, downright 6.673788, down 4.476542, downleft 2.953470

matrixupdate 5.748590 matrix 5.741404, up: 7.677604, left 10.947105, right 2.708020, downright 6.681269, down 4.484000, downleft 2.959898

matrixupdate 5.755764 matrix 5.748590, up: 7.684614, left 10.952605, right 2.713807, downright 6.688736, down 4.491448, downleft 2.966321

matrixupdate 5.762928 matrix 5.755764, up: 7.691613, left 10.958093, right 2.719591, downright 6.696189, down 4.498885, downleft 2.972739

matrixupdate 5.770081 matrix 5.762928, up: 7.698600, left 10.963569, right 2.725371, downright 6.703628, down 4.506312, downleft 2.979152

matrixupdate 5.777223 matrix 5.770081, up: 7.705576, left 10.969032, right 2.731149, downright 6.711052, down 4.513729, downleft 2.985560

matrixupdate 5.784355 matrix 5.777223, up: 7.712541, left 10.974483, right 2.736923, downright 6.718463, down 4.521136, downleft 2.991963

matrixupdate 5.791475 matrix 5.784355, up: 7.719494, left 10.979922, right 2.742694, downright 6.725859, down 4.528532, downleft 2.998361

matrixupdate 5.798585 matrix 5.791475, up: 7.726437, left 10.985349, right 2.748462, downright 6.733242, down 4.535919, downleft 3.004754

matrixupdate 5.805685 matrix 5.798585, up: 7.733368, left 10.990763, right 2.754227, downright 6.740610, down 4.543295, downleft 3.011142

matrixupdate 5.812773 matrix 5.805685, up: 7.740289, left 10.996166, right 2.759988, downright 6.747965, down 4.550661, downleft 3.017526

matrixupdate 5.819852 matrix 5.812773, up: 7.747198, left 11.001557, right 2.765747, downright 6.755305, down 4.558018, downleft 3.023904

matrixupdate 5.826919 matrix 5.819852, up: 7.754097, left 11.006935, right 2.771502, downright 6.762632, down 4.565364, downleft 3.030277

matrixupdate 5.833976 matrix 5.826919, up: 7.760985, left 11.012302, right 2.777254, downright 6.769945, down 4.572700, downleft 3.036646

matrixupdate 5.841023 matrix 5.833976, up: 7.767862, left 11.017657, right 2.783003, downright 6.777244, down 4.580026, downleft 3.043009

matrixupdate 5.848059 matrix 5.841023, up: 7.774728, left 11.023000, right 2.788749, downright 6.784530, down 4.587342, downleft 3.049368

matrixupdate 5.855084 matrix 5.848059, up: 7.781583, left 11.028331, right 2.794492, downright 6.791802, down 4.594648, downleft 3.055721

matrixupdate 5.862099 matrix 5.855084, up: 7.788428, left 11.033651, right 2.800231, downright 6.799060, down 4.601944, downleft 3.062070

matrixupdate 5.869104 matrix 5.862099, up: 7.795262, left 11.038959, right 2.805967, downright 6.806305, down 4.609230, downleft 3.068413

matrixupdate 5.876098 matrix 5.869104, up: 7.802085, left 11.044256, right 2.811700, downright 6.813536, down 4.616506, downleft 3.074752

matrixupdate 5.883082 matrix 5.876098, up: 7.808898, left 11.049541, right 2.817430, downright 6.820753, down 4.623772, downleft 3.081086

matrixupdate 5.890056 matrix 5.883082, up: 7.815700, left 11.054814, right 2.823157, downright 6.827958, down 4.631029, downleft 3.087414

matrixupdate 5.897019 matrix 5.890056, up: 7.822492, left 11.060076, right 2.828881, downright 6.835148, down 4.638275, downleft 3.093738

matrixupdate 5.903973 matrix 5.897019, up: 7.829273, left 11.065326, right 2.834601, downright 6.842326, down 4.645512, downleft 3.100057

matrixupdate 5.910916 matrix 5.903973, up: 7.836044, left 11.070565, right 2.840318, downright 6.849490, down 4.652739, downleft 3.106370

matrixupdate 5.917848 matrix 5.910916, up: 7.842805, left 11.075793, right 2.846033, downright 6.856641, down 4.659956, downleft 3.112679

matrixupdate 5.924771 matrix 5.917848, up: 7.849555, left 11.081010, right 2.851744, downright 6.863778, down 4.667163, downleft 3.118983

matrixupdate 5.931684 matrix 5.924771, up: 7.856295, left 11.086215, right 2.857451, downright 6.870902, down 4.674360, downleft 3.125282

matrixupdate 5.938586 matrix 5.931684, up: 7.863024, left 11.091409, right 2.863156, downright 6.878014, down 4.681548, downleft 3.131576

matrixupdate 5.945478 matrix 5.938586, up: 7.869744, left 11.096592, right 2.868858, downright 6.885112, down 4.688726, downleft 3.137865

matrixupdate 5.952361 matrix 5.945478, up: 7.876453, left 11.101764, right 2.874556, downright 6.892197, down 4.695894, downleft 3.144148

matrixupdate 5.959233 matrix 5.952361, up: 7.883152, left 11.106925, right 2.880251, downright 6.899268, down 4.703053, downleft 3.150427

matrixupdate 5.966095 matrix 5.959233, up: 7.889841, left 11.112075, right 2.885943, downright 6.906327, down 4.710201, downleft 3.156701

matrixupdate 5.972948 matrix 5.966095, up: 7.896520, left 11.117213, right 2.891632, downright 6.913373, down 4.717341, downleft 3.162970

matrixupdate 5.979790 matrix 5.972948, up: 7.903188, left 11.122341, right 2.897318, downright 6.920406, down 4.724470, downleft 3.169234

matrixupdate 5.986622 matrix 5.979790, up: 7.909847, left 11.127458, right 2.903000, downright 6.927426, down 4.731590, downleft 3.175493

matrixupdate 5.993445 matrix 5.986622, up: 7.916496, left 11.132565, right 2.908680, downright 6.934434, down 4.738700, downleft 3.181747

matrixupdate 6.000258 matrix 5.993445, up: 7.923135, left 11.137660, right 2.914356, downright 6.941428, down 4.745801, downleft 3.187996

matrixupdate 6.007061 matrix 6.000258, up: 7.929764, left 11.142745, right 2.920029, downright 6.948410, down 4.752892, downleft 3.194240

matrixupdate 6.013854 matrix 6.007061, up: 7.936383, left 11.147818, right 2.925699, downright 6.955379, down 4.759973, downleft 3.200479

matrixupdate 6.020637 matrix 6.013854, up: 7.942993, left 11.152882, right 2.931366, downright 6.962335, down 4.767045, downleft 3.206713

matrixupdate 6.027411 matrix 6.020637, up: 7.949593, left 11.157934, right 2.937030, downright 6.969279, down 4.774108, downleft 3.212942

matrixupdate 6.034175 matrix 6.027411, up: 7.956183, left 11.162976, right 2.942690, downright 6.976210, down 4.781161, downleft 3.219166

matrixupdate 6.040929 matrix 6.034175, up: 7.962763, left 11.168008, right 2.948348, downright 6.983128, down 4.788204, downleft 3.225385

matrixupdate 6.047674 matrix 6.040929, up: 7.969333, left 11.173029, right 2.954002, downright 6.990034, down 4.795238, downleft 3.231599

matrixupdate 6.054409 matrix 6.047674, up: 7.975894, left 11.178039, right 2.959653, downright 6.996928, down 4.802263, downleft 3.237808

matrixupdate 6.061134 matrix 6.054409, up: 7.982446, left 11.183040, right 2.965301, downright 7.003809, down 4.809278, downleft 3.244013

matrixupdate 6.067850 matrix 6.061134, up: 7.988988, left 11.188029, right 2.970946, downright 7.010677, down 4.816284, downleft 3.250212

matrixupdate 6.074556 matrix 6.067850, up: 7.995520, left 11.193009, right 2.976588, downright 7.017534, down 4.823280, downleft 3.256406

matrixupdate 6.081253 matrix 6.074556, up: 8.002043, left 11.197978, right 2.982227, downright 7.024377, down 4.830267, downleft 3.262595

matrixupdate 6.087940 matrix 6.081253, up: 8.008556, left 11.202937, right 2.987862, downright 7.031209, down 4.837245, downleft 3.268779

matrixupdate 6.094618 matrix 6.087940, up: 8.015060, left 11.207885, right 2.993494, downright 7.038028, down 4.844213, downleft 3.274958

matrixupdate 6.101287 matrix 6.094618, up: 8.021555, left 11.212824, right 2.999124, downright 7.044835, down 4.851172, downleft 3.281133

matrixupdate 6.107946 matrix 6.101287, up: 8.028040, left 11.217752, right 3.004750, downright 7.051630, down 4.858121, downleft 3.287302

matrixupdate 6.114595 matrix 6.107946, up: 8.034516, left 11.222670, right 3.010373, downright 7.058413, down 4.865062, downleft 3.293466

matrixupdate 6.121235 matrix 6.114595, up: 8.040983, left 11.227578, right 3.015993, downright 7.065184, down 4.871993, downleft 3.299626

matrixupdate 6.127866 matrix 6.121235, up: 8.047441, left 11.232477, right 3.021609, downright 7.071942, down 4.878915, downleft 3.305780

matrixupdate 6.134488 matrix 6.127866, up: 8.053889, left 11.237365, right 3.027223, downright 7.078689, down 4.885828, downleft 3.311929

matrixupdate 6.141100 matrix 6.134488, up: 8.060328, left 11.242243, right 3.032833, downright 7.085423, down 4.892731, downleft 3.318074

matrixupdate 6.147703 matrix 6.141100, up: 8.066758, left 11.247111, right 3.038441, downright 7.092146, down 4.899625, downleft 3.324213

matrixupdate 6.154297 matrix 6.147703, up: 8.073179, left 11.251970, right 3.044045, downright 7.098856, down 4.906511, downleft 3.330348

matrixupdate 6.160881 matrix 6.154297, up: 8.079591, left 11.256818, right 3.049646, downright 7.105555, down 4.913387, downleft 3.336477

matrixupdate 6.167457 matrix 6.160881, up: 8.085994, left 11.261657, right 3.055244, downright 7.112242, down 4.920253, downleft 3.342602

matrixupdate 6.174023 matrix 6.167457, up: 8.092387, left 11.266486, right 3.060839, downright 7.118917, down 4.927111, downleft 3.348721

matrixupdate 6.180580 matrix 6.174023, up: 8.098772, left 11.271305, right 3.066431, downright 7.125580, down 4.933960, downleft 3.354836

